time,Computer,user,WorkstationName,Source_Workstation,IpAddress,name,event_count
4/22/2025 16:00,lab-terminalx.fishcm.com.vn,AF-THANGHM8$,AF-THANGHM8,AF-THANGHM8,10.86.133.1,An account was successfully logged on,1
4/22/2025 16:15,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/22/2025 16:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 16:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/22/2025 16:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 17:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/22/2025 17:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/22/2025 17:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/22/2025 17:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/22/2025 17:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 17:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/22/2025 17:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 18:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/22/2025 18:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 18:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 19:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,2
4/22/2025 19:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/22/2025 19:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 20:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/22/2025 20:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/22/2025 20:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/22/2025 20:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/22/2025 20:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 20:30,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,ERP-NGANTP6,ERP-NGANTP6,10.86.173.114,An account was successfully logged on,7
4/22/2025 20:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/22/2025 20:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 21:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 21:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/22/2025 21:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 22:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 22:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/22/2025 22:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/22/2025 22:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 23:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/22/2025 23:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/22/2025 23:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/22/2025 23:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,-,An account was successfully logged on,1
4/22/2025 23:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/22/2025 23:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/22/2025 23:30,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,4563
4/22/2025 23:30,lab-terminalx.fishcm.com.vn,fishcm.support,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,1
4/22/2025 23:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,2077
4/22/2025 23:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/22/2025 23:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 0:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 0:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 1:15,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 1:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 1:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 2:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 2:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 2:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 2:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 3:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 3:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/23/2025 3:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/23/2025 3:00,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 3:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 3:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 3:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,2
4/23/2025 3:45,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 4:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 4:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 4:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 4:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 5:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 5:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 6:15,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 6:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 6:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 6:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 7:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 7:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/23/2025 7:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/23/2025 7:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,-,An account was successfully logged on,1
4/23/2025 7:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 7:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 7:30,lab-terminalx.fishcm.com.vn,AF-THANGHM8$,AF-THANGHM8,AF-THANGHM8,10.86.133.1,An account was successfully logged on,1
4/23/2025 7:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,AF-THUYHV,AF-THUYHV,10.86.132.207,An account was successfully logged on,6
4/23/2025 7:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 8:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 8:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 8:30,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.190,An account was successfully logged on,1
4/23/2025 8:30,lab-terminalx.fishcm.com.vn,ES-ANHVTH9$,ES-ANHVTH9,ES-ANHVTH9,10.86.136.194,An account was successfully logged on,1
4/23/2025 8:45,lab-terminalx.fishcm.com.vn,AF-QUYNHTTX$,AF-QUYNHTTX,AF-QUYNHTTX,10.86.142.65,An account was successfully logged on,1
4/23/2025 8:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 8:45,lab-terminalx.fishcm.com.vn,fishcm.support,DUYVTN-IT,DUYVTN-IT,10.86.132.70,An account was successfully logged on,1
4/23/2025 8:45,lab-terminalx.fishcm.com.vn,fishcm.support,IT-DUYVTN-NUMBE,IT-DUYVTN-NUMBE,10.86.132.70,An account was successfully logged on,1
4/23/2025 9:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,GMC-HANGTK,GMC-HANGTK,10.86.140.84,An account was successfully logged on,7
4/23/2025 9:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 9:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,COMPUTER,COMPUTER,10.86.173.11,An account was successfully logged on,7
4/23/2025 9:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 9:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 10:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 10:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 10:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 11:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,ERP-NGANTP6,ERP-NGANTP6,10.86.173.27,An account was successfully logged on,7
4/23/2025 11:00,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 11:15,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
4/23/2025 11:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,ES-VYNTH8,ES-VYNTH8,10.86.172.42,An account was successfully logged on,7
4/23/2025 11:15,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 11:15,lab-terminalx.fishcm.com.vn,PPD-MINHLT12$,PPD-MINHLT12,PPD-MINHLT12,10.86.132.237,User logon with misspelled or bad user account,7
4/23/2025 11:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 11:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 11:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 11:45,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 12:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 12:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/23/2025 12:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/23/2025 12:00,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 12:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 12:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 12:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 13:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 13:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 13:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,2
4/23/2025 14:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 14:30,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 14:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 15:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,-,An account was successfully logged on,1
4/23/2025 15:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 15:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,AF-SCAN,AF-SCAN,10.86.132.209,An account was successfully logged on,7
4/23/2025 15:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 16:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,AF-SCAN,AF-SCAN,10.86.132.209,An account was successfully logged on,7
4/23/2025 16:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 16:30,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 16:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 16:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 16:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 17:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 17:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/23/2025 17:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/23/2025 17:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 17:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 17:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 18:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 18:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 18:15,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 18:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 19:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,2
4/23/2025 19:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 19:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 20:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 20:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/23/2025 20:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/23/2025 20:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 20:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 20:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 20:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 20:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 21:15,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 21:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 21:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 22:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 22:30,lab-terminalx.fishcm.com.vn,fishcm.support,IT-INTHEHINH,IT-INTHEHINH,10.86.132.74,An account was successfully logged on,1
4/23/2025 22:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/23/2025 22:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 23:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/23/2025 23:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,-,An account was successfully logged on,1
4/23/2025 23:00,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/23/2025 23:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
4/23/2025 23:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/23/2025 23:30,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,4806
4/23/2025 23:30,lab-terminalx.fishcm.com.vn,fishcm.support,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,1
4/23/2025 23:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,DESKTOP-1NGVM31,DESKTOP-1NGVM31,10.86.186.200,An account was successfully logged on,1826
4/23/2025 23:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 0:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/24/2025 0:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/24/2025 0:00,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 0:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 0:30,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,LG-TRUYENTTM,LG-TRUYENTTM,10.86.140.174,An account was successfully logged on,7
4/24/2025 0:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/24/2025 0:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 1:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 1:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 2:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 2:45,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,BNK-EXT,BNK-EXT,10.86.202.41,An account was successfully logged on,7
4/24/2025 2:45,lab-terminalx.fishcm.com.vn,LAB-TERMINALX$,-,-,::1,An account was successfully logged on,1
4/24/2025 2:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
4/24/2025 3:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,FISHCM-WSUS2,FISHCM-WSUS2,10.86.30.231,An account was successfully logged on,7
4/24/2025 3:00,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,IT-VBKSRVTT3,IT-VBKSRVTT3,10.86.187.211,An account was successfully logged on,7
4/24/2025 3:00,lab-terminalx.fishcm.com.vn,GMC-EGOVSALE4$,GMC-EGOVSALE4,GMC-EGOVSALE4,10.86.222.85,An account was successfully logged on,1
4/24/2025 3:15,lab-terminalx.fishcm.com.vn,ANONYMOUS LOGON,PB15-WS2019,PB15-WS2019,10.86.87.188,An account was successfully logged on,7
